time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
56.7,0.0,0.1153846153846153,0.1153846153846153,75,29,ELASTIC_NET
34.6,0.0,-0.0389610389610389,-0.0389610389610389,25,30,random_forest
45.3,0.0,-0.1153846153846153,-0.1153846153846153,50,30,random_forest
54.8,0.0,-0.0384615384615384,-0.0384615384615384,75,30,random_forest
34.6,0.0,0.1818181818181818,0.1818181818181818,25,30,LASSO
45.3,0.0,0.173076923076923,0.173076923076923,50,30,LASSO
54.8,0.0,0.1923076923076923,0.1923076923076923,75,30,LASSO
34.6,0.0,0.0,0.0,25,30,RIDGE
45.3,0.0,0.0,0.0,50,30,RIDGE
54.8,0.0,0.0,0.0,75,30,RIDGE
34.6,0.0,0.1298701298701298,0.1298701298701298,25,30,ELASTIC_NET
45.3,0.0,0.5192307692307693,0.5192307692307693,50,30,ELASTIC_NET
54.8,0.0,0.5,0.5,75,30,ELASTIC_NET
34.9,0.0,0.1923076923076923,0.1923076923076923,25,31,random_forest
47.0,,-0.0188679245283018,,50,31,random_forest
57.9,,-0.037037037037037,,75,31,random_forest
34.9,1.0,0.1282051282051282,1.1282051282051282,25,31,LASSO
47.0,,0.0188679245283018,,50,31,LASSO
57.9,,0.2962962962962963,,75,31,LASSO
34.9,0.0,0.0,0.0,25,31,RIDGE
47.0,,0.0,,50,31,RIDGE
57.9,,0.0,,75,31,RIDGE
34.9,1.0,0.4358974358974359,1.435897435897436,25,31,ELASTIC_NET
47.0,,0.4150943396226415,,50,31,ELASTIC_NET
57.9,,0.2222222222222222,,75,31,ELASTIC_NET
33.8,-0.3333333333333333,0.1842105263157894,-0.1491228070175438,25,32,random_forest
45.3,0.0,-0.0555555555555555,-0.0555555555555555,50,32,random_forest
59.6,0.0,0.0,0.0,75,32,random_forest
33.8,0.0,0.0789473684210526,0.0789473684210526,25,32,LASSO
45.3,0.0,0.0185185185185185,0.0185185185185185,50,32,LASSO
59.6,0.0,0.3076923076923077,0.3076923076923077,75,32,LASSO
33.8,0.0,0.0,0.0,25,32,RIDGE
45.3,0.0,0.0,0.0,50,32,RIDGE
59.6,0.0,0.0,0.0,75,32,RIDGE
33.8,0.0,0.4473684210526316,0.4473684210526316,25,32,ELASTIC_NET
45.3,0.0,0.3518518518518518,0.3518518518518518,50,32,ELASTIC_NET
59.6,0.0,0.1923076923076923,0.1923076923076923,75,32,ELASTIC_NET
32.1,-0.5,0.1558441558441558,-0.3441558441558441,25,33,random_forest
40.9,,0.1132075471698113,,50,33,random_forest
54.6,,0.1851851851851851,,75,33,random_forest
32.1,-0.5,0.6363636363636364,0.1363636363636363,25,33,LASSO
40.9,,0.6226415094339622,,50,33,LASSO
54.6,,0.4074074074074074,,75,33,LASSO
32.1,0.0,0.0,0.0,25,33,RIDGE
40.9,,0.0,,50,33,RIDGE
54.6,,0.0,,75,33,RIDGE
32.1,0.0,0.3246753246753247,0.3246753246753247,25,33,ELASTIC_NET
40.9,,0.7547169811320755,,50,33,ELASTIC_NET
54.6,,0.5185185185185185,,75,33,ELASTIC_NET
31.7,0.5,-0.28,0.2199999999999999,25,34,random_forest
45.3,0.0,0.0,0.0,50,34,random_forest
55.1,,-0.037037037037037,,75,34,random_forest
31.7,0.5,-0.0266666666666666,0.4733333333333333,25,34,LASSO
45.3,0.0,0.6153846153846154,0.6153846153846154,50,34,LASSO
55.1,,0.5925925925925926,,75,34,LASSO
31.7,0.0,0.0,0.0,25,34,RIDGE
45.3,0.0,0.0,0.0,50,34,RIDGE
55.1,,0.0,,75,34,RIDGE
31.7,0.75,-0.1866666666666666,0.5633333333333334,25,34,ELASTIC_NET
45.3,0.0,0.6153846153846154,0.6153846153846154,50,34,ELASTIC_NET
55.1,,0.5925925925925926,,75,34,ELASTIC_NET
34.6,0.3333333333333333,-0.1447368421052631,0.1885964912280701,25,35,random_forest
