"","log2foldChange","pValues","FDR"
"ENSG00000168542.17",0.115142672798744,8.17022796209342e-09,2.07647548744918e-08
"ENSG00000168546.11",-7.73792755780143,3.63903379437899e-20,2.68881728516979e-19
"ENSG00000168556.7",0.156605305315921,5.29178351726506e-07,1.14597396214105e-06
"ENSG00000168564.6",-0.0463160040574287,4.22001224712848e-05,7.67413705867885e-05
"ENSG00000168566.13",0.0672778248092241,3.29527250600869e-05,6.05350401484144e-05
"ENSG00000168569.8",0.178632289909991,2.36354973150549e-15,1.06920993827441e-14
"ENSG00000168575.10",0.0631480016102867,0.0514556604709544,0.0662523219975922
"ENSG00000168589.15",3.55595977196835,1.1841007787246e-19,8.24087927938785e-19
"ENSG00000168591.16",-0.0104580125828514,0.322333505124086,0.364511869908593
"ENSG00000168594.15",-0.0240102154713879,0.350012776874218,0.393088314884992
"ENSG00000168610.16",0.0136257438829231,0.0273368129630581,0.0365129726250905
"ENSG00000168612.5",0.08944069723447,2.59681288548505e-06,5.26590730649335e-06
"ENSG00000168615.13",0.150560569600579,1.53770221547948e-15,7.07195451356592e-15
"ENSG00000168621.15",-0.0904715164912417,0.469488469274806,0.513321005316111
"ENSG00000168634.5",-0.045903717602325,0.571848538465648,0.612914681411794
"ENSG00000168646.14",-0.568446429698662,2.68911402590468e-22,2.49630194577852e-21
"ENSG00000168653.11",0.142458246654686,3.49695654617861e-16,1.71006304572456e-15
"ENSG00000168658.20",0.69974731520397,0.000218620922698161,0.000370664583752088
"ENSG00000168661.15",0.0957762148864887,0.000243584929339819,0.000411036166801364
"ENSG00000168671.10",-0.147159700221365,0.28110110740099,0.321188096155265
"ENSG00000168672.4",0.0765919043497707,0.00077858154921627,0.00124712109337854
"ENSG00000168675.19",-0.0091613611144297,0.291477091494843,0.332078818514852
"ENSG00000168679.18",-0.147915179326251,2.56793767823648e-14,1.05014955372255e-13
"ENSG00000168685.15",0.253282164862996,4.2553751310671e-10,1.21286693285902e-09
"ENSG00000168701.19",0.278619325829356,3.57832907775912e-29,9.01815375052998e-28
"ENSG00000168702.18",-1.24859555476298,2.91623281986766e-22,2.69327843475341e-21
"ENSG00000168710.18",-0.000931659728422371,0.852449144420423,0.870934966972645
"ENSG00000168724.18",0.0429265087353368,0.00502338259238526,0.00735287618073153
"ENSG00000168734.14",-0.110481292810246,1.39155410569859e-06,2.89613598262071e-06
"ENSG00000168743.13",-0.0765747229366938,0.0351558308725478,0.0463271531124346
"ENSG00000168754.15",-0.539290375215528,0.468924489421284,0.512722648570112
"ENSG00000168758.11",0.0536952495313199,0.000371403750546713,0.00061508231279796
"ENSG00000168763.16",-0.0144348295480939,0.15601297583012,0.186341912912715
"ENSG00000168765.19",-0.265928804964006,1.18035229302672e-11,3.85544038119515e-11
"ENSG00000168769.14",-0.00131102797931449,0.719841447492757,0.750680256912391
"ENSG00000168772.12",-0.324375081813817,0.000493434754739497,0.000806981836547675
"ENSG00000168778.13",-0.225189452498085,3.4188302483374e-17,1.84189254429574e-16
"ENSG00000168779.21",-0.267578014724496,3.79835235381214e-07,8.33685881234952e-07
"ENSG00000168781.24",-0.113747194221979,1.60185549323631e-07,3.63230148107725e-07
"ENSG00000168785.8",-0.0809313606113468,0.00312421323550679,0.0046813593309995
"ENSG00000168792.5",-0.019681146684451,0.34389112915169,0.386779788126567
"ENSG00000168795.5",0.0628810846042145,0.000702062986635113,0.00113051786964276
"ENSG00000168803.16",-0.11756701016553,6.22379284243792e-05,0.000111299603679327
"ENSG00000168806.8",-0.0801258152848344,0.000189748494831503,0.000323554571911772
"ENSG00000168807.17",-0.134647273075461,5.76607648418456e-20,4.17003847786901e-19
"ENSG00000168811.8",-1.1948451818657,0.000125483180742419,0.000217809543664444
"ENSG00000168813.17",-0.0362874089262725,0.000227481547666582,0.000385240271022126
"ENSG00000168818.10",0.0256961570795909,0.0727697638378931,0.0916148685112889
"ENSG00000168824.15",-0.914672287307935,8.44601762897506e-20,5.9867762121168e-19
"ENSG00000168826.16",-0.0728607086429402,0.00067663475075707,0.0010910032825397
"ENSG00000168827.15",0.0869660550828707,1.60281039618305e-14,6.67478583317452e-14
"ENSG00000168872.17",0.0695654267260241,0.00129532080061047,0.00202646183501779
"ENSG00000168874.13",-2.26516793864135,1.66834635347317e-35,2.33652287704912e-33
"ENSG00000168876.9",0.0557406068513534,0.000178319762277401,0.000304812206922486
"ENSG00000168878.19",0.53996959570036,0.126763212037976,0.153698390117678
"ENSG00000168883.20",0.175143227120352,5.51198600659223e-32,2.5270272467592e-30
"ENSG00000168884.15",0.131077589363285,6.40566292859398e-15,2.77458109988569e-14
"ENSG00000168887.11",-0.0272023237484973,0.000115123675695046,0.000200429032028311
"ENSG00000168890.14",0.0162217593549382,0.704778830644623,0.736801128730698
"ENSG00000168894.10",0.178514818468642,1.25306190804989e-25,1.77682208884874e-24
"ENSG00000168899.5",0.0632798490181849,0.0244588814424134,0.0328794860063228
"ENSG00000168903.9",1.51741953814257,5.23816455567893e-23,5.27791541022433e-22
"ENSG00000168904.15",-0.0440269184351105,0.00132465084980978,0.00206991880041348
"ENSG00000168906.13",0.0381381681312273,1.04629177001361e-05,2.01183718124804e-05
"ENSG00000168907.13",-2.09609721775613,0.00828565903379774,0.0118172261439484
"ENSG00000168913.7",-0.211743331804341,0.168995029093252,0.200605563020324
"ENSG00000168916.16",-0.216234488221335,4.19175881141663e-17,2.23553181194504e-16
"ENSG00000168917.9",-0.242781790087923,2.37644030193086e-09,6.34634745324523e-09
"ENSG00000168918.14",0.100959458333079,3.79051658125656e-05,6.92759707208438e-05
"ENSG00000168924.15",0.104562929264856,4.8647533799567e-11,1.50501160900395e-10
"ENSG00000168936.12",-0.0130462852740026,0.528338714905538,0.57078819037928
"ENSG00000168938.6",0.102694104777079,2.13468449942638e-05,3.99566143548801e-05
"ENSG00000168939.13",-0.143169737097831,0.930102495788305,0.939599276977803
"ENSG00000168944.17",-0.0947354667742131,3.50897216111572e-14,1.41721997831947e-13
"ENSG00000168952.16",-2.76309083424435,1.02681169267169e-17,5.85486919983887e-17
"ENSG00000168955.4",1.4385700622403,2.34903558144341e-13,8.85536754159917e-13
"ENSG00000168958.21",0.0422963725383598,0.000364962032134292,0.000604904106327525
"ENSG00000168959.15",-0.715802440149589,2.99758013286412e-06,6.04383251742543e-06
"ENSG00000168961.17",0.378207873828999,1.96068142555965e-19,1.33309820446331e-18
"ENSG00000168993.15",-1.27110364154957,1.72148228524443e-17,9.57728698906798e-17
"ENSG00000168994.14",-0.0981678247148181,0.000148343207415562,0.00025565176797453
"ENSG00000169016.17",0.0200087101687867,0.412356847442965,0.456485846673037
"ENSG00000169018.6",-0.0250389410917968,0.00138957561069579,0.00216673480201579
"ENSG00000169019.11",0.334291388818036,4.94727839881737e-20,3.60251604392516e-19
"ENSG00000169020.10",0.222560117487259,4.5451620769594e-11,1.4102647047286e-10
"ENSG00000169021.6",0.172360664007354,1.64014968891018e-23,1.75584750815233e-22
"ENSG00000169026.13",-0.0365420817849968,0.0073285415796293,0.01052065054008
"ENSG00000169031.21",-0.0266135516883439,0.402994038331084,0.447121623124464
"ENSG00000169032.11",0.103799880868194,4.33271293868993e-12,1.46984447010905e-11
"ENSG00000169035.12",-1.15253494969916,1.35301425442131e-05,2.58090056579115e-05
"ENSG00000169045.19",0.0257965310847514,6.57114598062071e-05,0.000117135661031976
"ENSG00000169047.6",-0.349041395145831,3.50029489708617e-30,1.05979807293712e-28
"ENSG00000169057.25",-0.118299522220355,3.95589608893692e-27,6.99315786419506e-26
"ENSG00000169062.15",-0.0141250446803888,0.0329087203744836,0.0435043042371358
"ENSG00000169064.13",-0.20706890517431,0.0762043987069593,0.0956093067471631
"ENSG00000169071.15",-0.0504322341546236,0.0560148170100307,0.0717640122186571
"ENSG00000169075.7",-0.393395024096761,2.89386802846646e-07,6.42009593497972e-07
"ENSG00000169083.18",-0.470423554440586,1.13824986213873e-10,3.41630898538574e-10
"ENSG00000169085.14",-0.103015429200406,0.908958668270352,0.921334852920452
"ENSG00000169087.11",0.122593100592471,7.74344435885481e-12,2.56978123707461e-11
"ENSG00000169105.8",-0.0116329025389575,0.652997947648368,0.688961130110874
"ENSG00000169116.11",-0.299049454195272,2.69687388513533e-20,2.02041570422535e-19
"ENSG00000169118.18",0.0348208191577913,6.39523752360354e-05,0.000114165840222597
"ENSG00000169122.12",-0.407526835821005,1.69364633379967e-15,7.76353709519799e-15
"ENSG00000169126.16",2.25994746412253,1.1468342563323e-13,4.42837133022384e-13
"ENSG00000169129.16",-0.353242954360575,7.01269711090585e-29,1.66475567406032e-27
"ENSG00000169131.13",0.0864474723749012,0.000559940817331465,0.000910263677763999
"ENSG00000169136.13",0.349154414979839,1.27319101158429e-17,7.17567833816645e-17
"ENSG00000169139.12",0.178028384863625,5.31100048458695e-24,6.07585586955488e-23
"ENSG00000169155.10",0.003882587875426,0.94105930610884,0.949229781881285
"ENSG00000169169.15",-0.319113892285255,1.6256413168584e-05,3.07721069119077e-05
"ENSG00000169174.12",-1.27379487837754,0.00922873616163326,0.0130855978370604
"ENSG00000169180.12",0.11924145359791,2.37891256711787e-31,9.47579575923016e-30
"ENSG00000169184.7",-0.48197516073439,8.6345592795628e-12,2.85439283965802e-11
"ENSG00000169188.5",0.263387271016913,1.50636988228072e-25,2.10486882275316e-24
"ENSG00000169189.17",0.0779627295753407,1.11949170069744e-06,2.35242052288922e-06
"ENSG00000169193.12",-0.0825387496879113,8.12152997626664e-05,0.000143380789674825
"ENSG00000169203.18",-0.0346793518150642,0.482562984301701,0.526115785991663
"ENSG00000169213.7",0.137090923816353,0.729484133721308,0.759367630510665
"ENSG00000169214.5",1.00974964903406,4.16439265447528e-13,1.54091069013646e-12
"ENSG00000169217.9",0.0861479390273283,1.65633149993965e-15,7.59589465230995e-15
"ENSG00000169220.18",0.261213748413189,2.92722115903542e-15,1.31354499149635e-14
"ENSG00000169221.14",0.0964028680204908,1.49365552341036e-09,4.05882063954277e-09
"ENSG00000169223.16",0.118789441278758,1.39567614601143e-18,8.71296215638441e-18
"ENSG00000169224.13",1.85454457509902,7.69393019772131e-12,2.55362550691819e-11
"ENSG00000169228.14",0.024198732995017,0.166167145277465,0.197569875670846
"ENSG00000169230.10",0.321882800309318,1.31718006312785e-26,2.13639501407691e-25
"ENSG00000169231.13",-0.0214060740637411,0.0895397650173107,0.111140191535651
"ENSG00000169239.14",-0.163195778589217,3.00240634893027e-14,1.22050106200186e-13
"ENSG00000169241.19",0.375601054396009,1.70325415490103e-30,5.55159491870027e-29
"ENSG00000169242.12",0.253748524321835,9.4144189119373e-19,5.96343747311089e-18
"ENSG00000169245.6",1.33147682408681,6.28097855450895e-32,2.84555233744969e-30
"ENSG00000169247.14",-0.390723497995658,9.66205323162549e-11,2.91879084671708e-10
"ENSG00000169248.13",4.0192026449422,4.36890432351252e-30,1.30730404396539e-28
"ENSG00000169249.14",0.0737153560909104,4.49627811128459e-07,9.8069510703463e-07
"ENSG00000169251.13",0.0935977740966853,4.28803260523615e-15,1.89126039740003e-14
"ENSG00000169252.6",-0.590071064728134,2.3170651717398e-16,1.15293163339441e-15
"ENSG00000169255.15",0.11399809364422,6.58636215829279e-08,1.54524832675743e-07
"ENSG00000169258.7",2.70299235146655,2.51126525939407e-32,1.2585460256679e-30
"ENSG00000169282.18",-0.327127733711865,1.25415480081504e-24,1.54234891322366e-23
"ENSG00000169288.18",0.12356078347188,1.0267353092399e-10,3.0943302220396e-10
"ENSG00000169291.10",-0.588045613947646,8.08158917422802e-31,2.87219491961469e-29
"ENSG00000169299.14",0.17013938253075,1.35312178138551e-24,1.65741206696785e-23
"ENSG00000169302.16",-2.22437295605626,1.29039752237524e-24,1.58501331232563e-23
"ENSG00000169313.10",-1.2343215510561,1.32645120013338e-13,5.09436323056487e-13
"ENSG00000169330.9",0.587116445966401,6.02109096796612e-25,7.72689878989493e-24
"ENSG00000169359.16",0.135606022357692,7.68127286712392e-15,3.30238744193381e-14
"ENSG00000169371.14",0.0355526304971584,0.159798270329264,0.190536591737701
"ENSG00000169372.13",-0.119135537815999,5.82315830836981e-08,1.37312284520651e-07
"ENSG00000169375.17",-0.0260141195640827,1.17778006369755e-05,2.25674344559677e-05
"ENSG00000169379.17",-0.131258106169316,7.65858525434621e-14,3.00187179982176e-13
"ENSG00000169385.3",-1.60528371982918,7.15534159138629e-10,2.00074283844843e-09
"ENSG00000169398.20",0.058616326947978,9.73428909034432e-06,1.87644007724185e-05
"ENSG00000169403.12",0.274907623145323,1.4206382154268e-12,5.0112012312082e-12
"ENSG00000169410.11",-0.0261789549419135,0.00647182386871284,0.00935073063299847
"ENSG00000169413.3",0.391243584465305,8.08753760108297e-16,3.81913573152911e-15
"ENSG00000169418.10",-0.810241682015964,1.63746335447107e-32,8.54126505867046e-31
"ENSG00000169427.8",-0.54836344376568,2.04859831995207e-08,5.02821375410131e-08
"ENSG00000169429.12",2.83419906993283,8.51780050814838e-20,6.03208172212928e-19
"ENSG00000169432.19",-0.84347344044658,8.85091095697056e-22,7.73628640527911e-21
"ENSG00000169435.14",-0.325103495185577,2.81470999382303e-10,8.15279726324925e-10
"ENSG00000169436.18",1.97603086748387,1.56073846229498e-15,7.17252163276135e-15
"ENSG00000169439.12",-0.059432795265285,0.00603582887977809,0.00875212308867596
"ENSG00000169442.9",0.941833436555346,1.08157933771447e-20,8.4560591045222e-20
"ENSG00000169446.6",0.00707783172649462,0.94105930610884,0.949229781881285
"ENSG00000169469.9",-0.234742929703104,0.000645509492134785,0.00104295536181141
"ENSG00000169490.17",0.122093119393556,4.64117313522524e-13,1.71093054363574e-12
"ENSG00000169495.5",1.91358238398907,2.09983263825959e-15,9.53426600267357e-15
"ENSG00000169499.15",-0.0217290704420212,0.204478443707026,0.239418146475976
"ENSG00000169504.15",0.0657686324238884,1.90179588246692e-08,4.68137893347856e-08
"ENSG00000169507.10",-3.16810793960857,2.13198099727542e-19,1.44189612276592e-18
"ENSG00000169508.7",0.305753458660611,2.99422410841272e-24,3.52401564194653e-23
"ENSG00000169515.9",-0.624248373617464,4.48614463394752e-24,5.18246862778924e-23
"ENSG00000169519.21",-0.0219399210111115,0.0366980391489561,0.0482454161482054
"ENSG00000169550.14",-0.6724022097054,6.39523752360354e-05,0.000114165840222597
"ENSG00000169554.23",-0.135801407149376,8.7365192079602e-13,3.14098910593538e-12
"ENSG00000169562.13",2.44819176167688,3.97601316496412e-05,7.25062725385662e-05
"ENSG00000169564.7",0.060866656762278,2.9653098593188e-07,6.57241065870552e-07
"ENSG00000169567.13",0.121518217855507,4.61113079653345e-22,4.16700037302527e-21
"ENSG00000169570.10",-0.0985232061790886,1.56830137952663e-06,3.24943400739453e-06
"ENSG00000169583.13",4.22239730538102,2.16536798276601e-17,1.19320879265929e-16
"ENSG00000169592.15",0.02453970646684,0.202194360381483,0.236924669618356
"ENSG00000169594.14",-5.85626908645801,6.08015624717666e-13,2.2176771584868e-12
"ENSG00000169598.17",0.118493469724631,7.30741725894154e-06,1.42284024091541e-05
"ENSG00000169599.13",-0.0224550966097178,0.299532945083557,0.340649447834839
"ENSG00000169604.21",-0.0334231968270171,0.0721855701842732,0.090924173434162
"ENSG00000169607.13",2.68137785723163,8.58467592286615e-38,5.23188214816943e-35
"ENSG00000169609.14",-0.0867989665848391,2.57161121544238e-08,6.26530205646464e-08
"ENSG00000169612.4",0.187338065754833,8.53791705783659e-07,1.81498789909139e-06
"ENSG00000169618.7",1.0781732301109,1.058700873415e-06,2.23017956651864e-06
"ENSG00000169621.11",-0.188501749952682,1.16957702393824e-16,5.97768653577897e-16
"ENSG00000169629.12",-0.195659350099039,1.1432768171096e-14,4.82995086192405e-14
"ENSG00000169635.10",-0.0728970752296388,0.00394303095615089,0.00583840409655808
"ENSG00000169641.15",-0.0294645668052617,0.000815615978594219,0.00130405868109593
"ENSG00000169660.17",-0.0136194798045489,0.695253009484634,0.728207664990035
"ENSG00000169676.6",0.211499611496513,0.0630886274883174,0.0801935966552357
"ENSG00000169679.15",1.37645750257171,1.44359105952444e-39,1.14650612658455e-35
"ENSG00000169683.8",0.37308452007405,1.12084328940778e-23,1.22382999392759e-22
"ENSG00000169689.15",0.38609144026621,1.24096782778322e-25,1.76130144590186e-24
"ENSG00000169692.14",-0.133114428200785,0.0226530870209571,0.0305860552922951
"ENSG00000169696.16",0.222831438205694,1.08832556645332e-19,7.60711792358473e-19
"ENSG00000169710.9",-0.0107730553062126,0.394269415991905,0.43821841847754
"ENSG00000169714.17",0.032550381858728,2.13468449942638e-05,3.99566143548801e-05
"ENSG00000169715.15",-0.36933539137407,1.24401686214581e-12,4.40897171006172e-12
"ENSG00000169718.18",0.183091146739226,6.09446648610944e-21,4.86906438123112e-20
"ENSG00000169727.14",0.151968432390696,3.83044068140896e-20,2.81937715717529e-19
"ENSG00000169733.12",0.066384476415691,0.00037927409869491,0.000627641948908577
"ENSG00000169738.8",0.0745370581643338,0.0927051191427912,0.114818232483789
"ENSG00000169740.14",0.105279764841644,8.89740329369509e-08,2.06189842403417e-07
"ENSG00000169744.13",-0.580244198798281,1.38205537831485e-36,3.13992744505887e-34
"ENSG00000169750.9",0.551617894426434,9.40803336267409e-15,4.00713499884151e-14
"ENSG00000169752.17",-0.519359462655231,0.00172235136274874,0.00265859278544874
"ENSG00000169756.17",0.100943358587172,1.33490455590163e-15,6.179121284947e-15
"ENSG00000169758.13",-0.478782132461626,0.000247997043657015,0.000418205263140769
"ENSG00000169760.18",-7.57868996428045,3.50437669967811e-31,1.34690147563693e-29
